0,                            11, 0.185939,3
0,                        losing, 0.121092,3
0,                  2009 oakland, 0.0929694,3
0,                 campaign 2009, 0.0929694,3
0,              women basketball, 0.0929694,3
0,               basketball team, 0.0929694,3
0,                      11 games, 0.0929694,3
0,                    oakland 11, 0.0929694,3
0,              schoolhouse rock, 0.0929694,3
0,                      michigan, 0.0929694,3
1,                        market, 0.159643,6
1,                      saturday, 0.131663,6
1,            saturday afternoon, 0.112141,6
1,                     afternoon, 0.112141,6
1,                         local, 0.110481,6
1,                  stock market, 0.106428,6
1,                         stock, 0.106428,6
1,                         spend, 0.103091,6
1,                spend saturday, 0.103091,6
1,                  museum spend, 0.103091,6
2,                     different, 0.151742,3
2,                       station, 0.151742,3
2,                    passengers, 0.151742,3
2,                       traffic, 0.106591,3
2,                        bridge, 0.090011,3
2,                   gate bridge, 0.0881899,3
2,                          gate, 0.0799432,3
2,     passengers told disembark, 0.075871,3
2,           trains station pick, 0.075871,3
2,        station trains station, 0.075871,3
3,                         local, 0.17338,4
3,                        planet, 0.141001,4
3,                     cbs local, 0.125341,4
3,                          best, 0.104451,4
3,                    city offer, 0.0974287,4
3,               local best arts, 0.0974287,4
3,               culture section, 0.0974287,4
3,          culture section city, 0.0974287,4
3,                       jupiter, 0.0974287,4
3,                  section city, 0.0974287,4
4,                 pilot program, 0.144009,3
4,                       program, 0.144009,3
4,                         pilot, 0.144009,3
4,                         local, 0.0983771,3
4,                        police, 0.0963867,3
4,                 promising san, 0.0829228,3
4,                     territory, 0.0829228,3
4,             territory jumping, 0.0829228,3
4,                   jumping 103, 0.0829228,3
4,                     institute, 0.0829228,3
5,                          left, 0.181912,3
5,                       oakland, 0.0958379,3
5,                           say, 0.090956,3
5,       restaurant broadway sia, 0.090956,3
5,                          sfpd, 0.090956,3
5,                          came, 0.090956,3
5,                         males, 0.090956,3
5,                         young, 0.090956,3
5,                      crutches, 0.090956,3
5,                          feet, 0.090956,3
6,                      training, 0.118123,3
6,              training tonight, 0.118123,3
6,                         names, 0.118123,3
6,                           ava, 0.118123,3
6,                          like, 0.10257,3
6,                          baby, 0.091535,3
6,                        people, 0.091535,3
6,               people mutilate, 0.0787488,3
6,                        person, 0.0787488,3
6,           tuck tattoos exedra, 0.0787488,3
7,                        review, 0.146244,5
7,                      domestic, 0.12187,5
7,                      violence, 0.12187,5
7,                            ve, 0.11228,5
7,                       officer, 0.108759,5
7,                          just, 0.108335,5
7,             domestic violence, 0.0974962,5
7,                         going, 0.087007,5
7,                       tuition, 0.08421,5
7,                    complaints, 0.08421,5
8,                         rates, 0.192844,7
8,                         alert, 0.174459,7
8,               free rate watch, 0.122719,7
8,                   watch alert, 0.122719,7
8,                    rate watch, 0.122719,7
8,                sign free rate, 0.122719,7
8,                          sign, 0.122719,7
8,                          rate, 0.122719,7
8,              rate watch alert, 0.122719,7
8,                     free rate, 0.122719,7
9,                        bridge, 0.185625,5
9,                        lights, 0.120767,5
9,                           san, 0.114704,5
9,                        headed, 0.0905753,5
9,                           101, 0.0808307,5
9,                       traffic, 0.0732722,5
9,                    bay bridge, 0.0732722,5
9,                         north, 0.0732722,5
9,                     san mateo, 0.0695397,5
9,                     stretches, 0.0695397,5
10,                      planning, 0.281035,1
10,                    local live, 0.281035,1
10,                 live planning, 0.281035,1
10,              planning weekend, 0.281035,1
10,                  weekend arts, 0.281035,1
10,           local live planning, 0.281035,1
10,         live planning weekend, 0.281035,1
10,         planning weekend arts, 0.281035,1
10,          weekend arts culture, 0.281035,1
10,                          arts, 0.244032,1
11,                         local, 0.202545,6
11,                      exhibits, 0.177897,6
11,                   best museum, 0.177897,6
11,          best museum exhibits, 0.177897,6
11,               museum exhibits, 0.177897,6
11,                local response, 0.170727,6
11,          local local response, 0.170727,6
11,           local response best, 0.170727,6
11,                          best, 0.153747,6
11,          response best museum, 0.148248,6
12,                slowdown leery, 0.243096,1
12,                  leery mikata, 0.243096,1
12,              leery mikata 280, 0.243096,1
12,         slowdown leery mikata, 0.243096,1
12,         having slowdown leery, 0.243096,1
12,           com having slowdown, 0.243096,1
12,                280 southbound, 0.243096,1
12,                    mikata 280, 0.243096,1
12,         mikata 280 southbound, 0.243096,1
12,               having slowdown, 0.243096,1
13,                      tomorrow, 0.135323,3
13,                          area, 0.135323,3
13,                           low, 0.125459,3
13,                      bay area, 0.111962,3
13,                           bay, 0.10592,3
13,                          rain, 0.101492,3
13,                           day, 0.101492,3
13,                 area tomorrow, 0.096322,3
13,             bay area tomorrow, 0.096322,3
13,                 thunderstorms, 0.096322,3
14,                          kcbs, 0.126427,6
14,                          rain, 0.124763,6
14,                      rainfall, 0.12338,6
14,                      midnight, 0.12338,6
14,                heavy rainfall, 0.12338,6
14,                          news, 0.114247,6
14,                         heavy, 0.110106,6
14,                        inches, 0.106566,6
14,                     everybody, 0.106566,6
14,                         round, 0.106566,6
