0,                        bridge, 0.199015,30
0,                      freezing, 0.121139,30
0,                           287, 0.116352,30
0,                    zee bridge, 0.106656,30
0,                    tappan zee, 0.106656,30
0,                        tappan, 0.106656,30
0,                           zee, 0.106656,30
0,             tappan zee bridge, 0.106656,30
0,                      tomorrow, 0.0947093,30
0,                        jersey, 0.0920914,30
1,                      saturday, 0.160083,15
1,           poetry spots museum, 0.110809,15
1,                  spots museum, 0.110809,15
1,          spots museum exhibit, 0.110809,15
1,            saturday afternoon, 0.106722,15
1,                     bookstore, 0.106722,15
1,        intersection bookstore, 0.105976,15
1,            weather 10 minutes, 0.102089,15
1,                     afternoon, 0.100088,15
1,                museum exhibit, 0.0988871,15
2,                        credit, 0.162755,10
2,                        asthma, 0.140576,10
2,                       drought, 0.117146,10
2,                         ebola, 0.117146,10
2,                       disease, 0.0813775,10
2,                        inches, 0.0726225,10
2,                       develop, 0.0702878,10
2,                 credit repair, 0.0702878,10
2,                       carroll, 0.0610331,10
2,                   pat carroll, 0.0610331,10
3,                       nachman, 0.225672,15
3,                            nj, 0.183407,15
3,                     vein care, 0.178981,15
3,                  nj vein care, 0.163418,15
3,                       nj vein, 0.163418,15
3,                          vein, 0.162245,15
3,                         veins, 0.155029,15
3,                           973, 0.140072,15
3,                          2222, 0.140072,15
3,                      care com, 0.139519,15
4,                      accident, 0.150264,24
4,                         north, 0.114701,24
4,               lincoln holland, 0.104307,24
4,                       holland, 0.103923,24
4,                        little, 0.0838527,24
4,                        jersey, 0.0819291,24
4,                       weather, 0.0818104,24
4,                     collision, 0.0808287,24
4,                       minutes, 0.0798234,24
4,                    expressway, 0.077634,24
5,                     radio com, 0.159551,14
5,                         radio, 0.136037,14
5,                   interactive, 0.132959,14
5,                         music, 0.132959,14
5,                           800, 0.0747177,14
5,                        police, 0.0634695,14
5,                         right, 0.0625699,14
5,                 right midtown, 0.061819,14
5,                         extra, 0.061819,14
5,                            24, 0.061819,14
6,                         power, 0.159074,10
6,     encouraging customers use, 0.146547,10
6,                 customers use, 0.146547,10
6,                         catch, 0.135488,10
6, started encouraging customers, 0.130781,10
6,                          cash, 0.130781,10
6,                   encouraging, 0.130781,10
6,           started encouraging, 0.130781,10
6,         encouraging customers, 0.130781,10
6,                 spending cash, 0.120549,10
7,                      new york, 0.183026,10
7,                 new york city, 0.182707,10
7,                          york, 0.171649,10
7,                     york city, 0.169351,10
7,                     priceless, 0.162111,10
7,            priceless new york, 0.129689,10
7,           new york collection, 0.129689,10
7,                 priceless new, 0.129689,10
7,                    collection, 0.129689,10
7,               york collection, 0.129689,10
8,                demonstrations, 0.0962803,22
8,                        police, 0.0889658,22
8,                 newsradio 880, 0.0873971,22
8,                           880, 0.0844258,22
8,                 staten island, 0.082914,22
8,                        staten, 0.082914,22
8,                         grand, 0.0794519,22
8,            wcbs newsradio 880, 0.0794519,22
8,                     newsradio, 0.0779315,22
8,                       william, 0.0776542,22
9,                 florida state, 0.112221,15
9,                        oregon, 0.112221,15
9,                       alabama, 0.112221,15
9,                alabama oregon, 0.112221,15
9,                            st, 0.105106,15
9,                       college, 0.105106,15
9,                      michigan, 0.101455,15
9,                         brady, 0.0974449,15
9,                    oregon tcu, 0.0935173,15
9,                   tcu florida, 0.0935173,15
10,                      saturday, 0.233477,29
10,                     bookstore, 0.218884,29
10,            saturday afternoon, 0.218884,29
10,                     afternoon, 0.205278,29
10,           afternoon bookstore, 0.101012,29
10,  saturday afternoon bookstore, 0.101012,29
10,                        jewish, 0.094647,29
10,                         local, 0.083292,29
10,                           don, 0.0828013,29
10,                       reading, 0.0785652,29
11,                      new york, 0.216012,53
11,                          york, 0.206719,53
11,                 new york city, 0.18761,53
11,                     york city, 0.173896,53
11,                          best, 0.107866,53
11,              york city ballet, 0.0980344,53
11,                        ballet, 0.0980344,53
11,                       tickets, 0.0980344,53
11,                   city ballet, 0.0980344,53
11,           nutcracker new york, 0.0898649,53
12,                       doctors, 0.189807,9
12,                       medical, 0.186325,9
12,                         hurts, 0.153011,9
12,                  professional, 0.138192,9
12,                         rider, 0.131153,9
12,                    bull rider, 0.131153,9
12,       professional bull rider, 0.131153,9
12,             professional bull, 0.131153,9
12,                 time patients, 0.131153,9
12,                          bull, 0.131153,9
13,                   wall street, 0.145354,24
13,                        energy, 0.135403,24
13,                          wall, 0.129716,24
13,              improving energy, 0.121741,24
13,   improving energy efficiency, 0.106523,24
13,             energy efficiency, 0.106523,24
13,                plan improving, 0.106523,24
13,                       upgrade, 0.106523,24
13,                  improvements, 0.106523,24
13,         plan improving energy, 0.106523,24
14,                         kevin, 0.109465,18
14,                 jose calderon, 0.108054,18
14,                      calderon, 0.108054,18
14,                          jose, 0.108054,18
14,                        scored, 0.0900452,18
14,                       carmelo, 0.0900452,18
14,                     silverman, 0.0854616,18
14,                          alex, 0.0854616,18
14,                alex silverman, 0.0854616,18
14,                       anthony, 0.0781891,18
